三角域上C~1连续的T-Coons曲面片	在三角形域上利用两类含形状参数的三角Hermite多项式构造C1连续的两种形式的带形状参数的Coons曲面片。构造的三角曲面片均含有形状参数λ,调整λ的值,可改变曲面的内部形状,而不影响曲面的边界形状。给定的方法是对通常的边-边法和边-点法的扩展。给出的两个实例显示了方法的有效性。
结合方差及方差梯度的指纹图像改进分割算法	通过对基于方差及方差梯度的指纹图像分割算法的分析,提出一种改进算法。将指纹图像分块,结合各块方差及其梯度信息,自适应选取两个分割阈值,分割后去除孤立图像块,得到最终分割结果。实验表明,该算法简单快速,能够更有效地去除图像中的局部模糊区域,同时更完整地保留有效指纹区。
FUZZY-ARTMAP混合像元分解及其应用	对于定量遥感来说,混合像元是制约它深入发展的难点之一。针对中高分辨率图像ETM+,采用FUZZY ARTMAP神经网络进行混合像元分解,获得像元中不同地物的含量,进而获得像元的植被覆盖度。该方法在某地区ETM+图像的应用表明,试验结果能满足应用需求。
基于不变矩的抗旋转、缩放、平移鲁棒性数字水印	目前的数字图像水印对于加噪、滤波、JPEG压缩攻击具有很好的鲁棒性但抗几何类攻击仍是对数字图像水印的一个巨大挑战。将水印嵌入到图像中的不变域中,这是一种比较好的方法。然而,由于嵌入水印的原始图像和受到几何攻击后(RST变换)的图像尺度大小发生了改变,这就使得水印的嵌入和检测之间失去了同步,从而导致水印检测的失败。为了解决图像尺度大小在水印嵌入和检测时发生改变的问题,提出了一种使用零像素值模板背景图像和不变矩抗旋转、缩放、平移鲁棒性数字水印。通过零像素值模板背景图像代替图像尺度大小归一化,同时使用几何不变矩来设计水印和检测水印。经过仿真实验证明,该方法对于普通的加噪、滤波、JPEG压缩攻击具有很好鲁棒性的同时,对于旋转、缩放、平移等攻击也具有很好的鲁棒性,是一种简单、实用、可靠的数字水印方法(使用的仿真软件:Matlab7.1)。
水下视频图像高效编码算法	提出了一种水下视频图像高效压缩编码的算法。该算法主要由水下图像预处理、全局运动估计、全局运动与局部运动混合补偿三部分组成。图像预处理模块采用基于小波变换的方法,可以有效去除水下图像中的视觉冗余;全局运动估计采用基于特征点的快速、鲁棒估计算法;提出的全局运动与局部运动混合补偿方案简单易行。实验结果表明,提出的水下视频压缩算法在保证视觉质量的前提下,具有较高的压缩效率,特别适合于海底视频图像在甚低比特率下的压缩传输,以满足有限带宽水声信道的要求。
基于保局投影的离线签名识别	针对离线签名识别中的特征提取问题,提出了一种基于保局投影的签名识别方法。该方法首先对签名图像进行形状特征、伪动态特征和纹理特征的提取;然后采用保局投影得到更具判别性的特征;最后运用支持向量机进行分类识别。实验表明该方法不但能有效地降低特征空间的维数,而且能使分类准确率得到显著提高。
用于人脸识别的两类主成分分析融合	分析了基于总体离散度矩阵和总类间离散度矩阵的主成分分析的原理。利用两种方法分别提取人脸特征并进行识别。对两种方法获得的结果进行了特征层融合和决策层融合,基于ORL人脸数据库的实验表明该方法的识别性能优于单一的主成分分析方法。
自适应图像缩放的切触有理混合插值算法	分析了切触混合有理插值的基本特性,同时研究了图像缩放时边缘区域产生模糊的原因,并考虑到数字图像实时传输的要求,给出了一类新的自适应图像插值算法。由于采用颜色分段的处理方法,根据不同类型的颜色区域,分别采用Salzer连分式和扩展的Newton多项式逼近Sinc函数。提出的算法尽可能保持了边缘像素原有特征。数值模拟与仿真显示该方法比传统方法有更清晰的边界。
利用改进遗传算法优化PID参数	为了改善单纯遗传算法早熟收敛与寻优能力不足的问题,将粒子群算法引入遗传算法变异操作中,提出了一种基于遗传算法与粒子群算法的组合算法。将改进的遗传算法应用于PID控制器参数优化中,通过仿真实验表明,新算法效果明显优于单纯遗传算法,能有效克服早熟收敛现象、降低随机性初始种群的影响、提高算法收敛精度,具有良好的收敛性和寻优能力。
基于脉冲星的航天器定位算法	为了提高脉冲星空间定位精度和减少计算量,提出了一种新的脉冲星定位算法。该算法先用三颗脉冲星产生脉冲模糊点,再引入新的脉冲星消除脉冲模糊点直到脉冲整周数唯一。然后,采用TDOA定位技术消除航天器时钟的漂移。最后,利用最小二乘算法提高空间定位精度。实验结果表明,在半径为300000km的球形试探范围内,该算法处理时间小于4ms,能较好地满足实时性的要求,并具有较高的定位精度。
空袭目标识别的证据理论方法	针对具有多个特征指标的空袭目标识别问题,利用向量夹角余弦提出了一种新的融合方法。该方法对参考模式和传感器获取信息的特征化向量进行规范化,利用传感器获取信息特征化向量与参考模式向量之间的夹角余弦,作为证据对各可能目标识别对象的基本概率指派,根据证据组合规则进行融合得到目标识别结果。实例分析验证了方法的有效性。
供应链联盟伙伴合作关系的进化博弈研究	针对现实中供应链联盟伙伴合作关系的不稳定性和失败率高的问题,建立了伙伴企业合作静态博弈的得益矩阵模型,并利用进化博弈理论研究了对称和非对称两种情况下供应链联盟伙伴合作关系的形成及进化演变。研究结果表明,在实际博弈中,伙伴企业通过学习进化到什么状态,与初始时选择合作的概率有关;联盟的收益与合作成本的比例越大,联盟中伙伴合作的意愿越大,联盟越趋于稳定;当博弈双方平分合作成本及合作收益时,联盟进化为稳定的合作关系的可能性最大。
基于小波-神经网络的数字电路IDDT故障诊断	利用小波变换与神经网络相结合的方法,采用"能量-故障"特征提取方法和BP算法,提出了一种基于小波分析和神经网络的数字电路瞬态电流IDDT故障诊断方法。该方法首先采样电源到地的瞬态电流IDDT,然后通过小波分析提取电路的故障特征向量,最后输入到神经网络进行故障诊断。经过计算机软件对故障进行仿真,结果表明使用小波-神经网络的数字电路IDDT方法行之有效。
基于禁忌搜索算法测地卫星任务调度研究	研究测地卫星调度问题,它是一个复杂的组合优化问题,涉及多个卫星,大量的任务与约束限制,何时和如何执行每项任务。分析了问题的主要约束,在合理的假设基础上建立了带有时间窗口多资源调度问题模型,提出一种改进的禁忌搜索算法求解该模型。用实例对模型和算法进行了验证,并将结果与动态规划方法求解结果比较分析,结果表明模型和算法是有效的。
基于灰色BP网络的城市建设用地预测模型	城市建设用地的准确预测是城市合理规划,持续发展的重要保证,建立一种灰色BP网络预测模型,把灰色预测与BP神经网络组合起来,通过历史数据预测城市建设用地量,该模型既考虑了城市建设用地的时序特性,又考虑了它的非线性特性。通过具体的实例研究,对比了单独灰色预测模型与组合预测模型的预测结果,结果显示组合预测的结果与实际有较高的拟合度。
车辆路径问题的自适应伪并行免疫遗传算法	物流配送车辆路径优化问题是在物流系统中受到普遍关注的问题,也是一个NP-Hard问题。针对物流配送车辆路径问题,提出并实现了一种自适应伪并行免疫遗传算法。利用多个子种群同时进化及小生境技术,给出了一种小生境伪并行协同进化策略,给出了编解码方式及免疫克隆、提取疫苗、接种疫苗、免疫选择等免疫算子以及选择、交叉、变异等遗传算子的具体设计,进化过程中克隆规模可依据抗体-抗原亲合度、抗体-抗体亲合力自适应调整,采取了最优保存策略从而保证了算法以概率1收敛。实例验证了该算法的可行性,有效性。通过仿真验证,该算法运算速度快、结果精度高,对物流配送车辆路径优化问题研究具有一定的参考价值。
多方位结构元素路面裂缝图像边缘检测算法	在数学形态学基础上,针对路面图像中噪声和裂缝类病害不同的像素分布特点,提出了多方位结构元素形态学边缘检测算法。该算法利用类间最大距离法确定路面裂缝图像中发生梯度变化的点,后对其采用多方位结构元素腐蚀操作,提取出路面裂缝边缘像素点并滤除噪声。实验结果表明:较传统的边缘检测算法,该算法在准确地检测路面裂缝边缘的同时有效地抑制了噪声干扰,检测效果良好,运算速度快。
时滞关联大系统的分散鲁棒容错控制	针对不确定时滞关联大系统,提出了一种分散鲁棒容错控制方法。目的是当发生传感器或执行器故障以及具有参数不确定时,使系统仍保持渐进稳定。基于Lyapunov稳定性理论,给出了该系统在传感器失效时具有容错性能的充分条件及控制器的设计步骤,并将结果推广到执行器失效的情况。最后通过实例仿真验证了方法的正确性,并对仿真结果进行了分析。
小波变换信号分形分析在鼾音信号处理中的应用	主要研究小波变换的分形方法在分析鼾音信号中的应用问题。首先分析信号波形特点并检测其瞬态脉冲。通过对频谱分形特性的动态分析,及时诊断病变信号的危害程度。仿真实验结果表明,针对典型的非平稳鼾音信号,与传统的傅氏变换方法相比,所提出的方法具有明显的优点。
考虑门店持有库存的同城整车配送优化模型	研究连锁零售企业配送中心和连锁门店构成的二级库存系统,考虑门店持有库存对配送中心库存的影响,以门店客户服务水平对系统总成本进行约束优化,建立了连锁零售配送中心同城整车配送库存优化模型,并给出了一个具体的的算例。
采用概率密度分布和粒子滤波的室内跟踪算法	提出了一种新的室内定位跟踪算法,采用了直方图法和核函数法估计参考点处的接收信号强度的概率分布,并将其作为该参考点的位置指纹,描述了该参考点处无线信道的特性;利用粒子滤波解决了非线性状态空间模型下的在线跟踪问题,仿真结果表明基于概率密度分布和粒子滤波的跟踪算法收敛速度快,且对环境变化不敏感,性能优于卡尔曼滤波算法。
炼钢连铸作业计划的混合遗传优化与仿真分析	为提高炼钢连铸作业计划制定的效率和质量,面向生产工艺流程网络图,建立了一种基于遗传算法与蚁群算法相结合的混合智能优化方法,进行炼钢连铸生产作业计划的编制,并可实现常见扰动情况下的重计划制定;利用基于元胞自动机思想建立的炼钢连铸流程仿真模型,进行生产作业计划的仿真分析和评价。将计划编制模型与仿真模型有机结合,为作业计划的在线动态评价和自动调整提供了一种有效手段。针对某钢厂的仿真实验研究表明:提出的智能优化方法能较好地解决炼钢-连铸生产作业计划的时间不确定性优化问题,可快速生成炉次间作业无冲突的优化生产作业计划。
GA和SVM在供应链绩效评价中的应用	研究了基于遗传算法和支持向量机的供应链绩效评价问题。将供应链绩效评价问题用遗传算法进行特征选择并同时对支持向量机参数进行了优化。研究表明该方法能提取出影响供应链绩效的重要属性,减小供应链评价模型的复杂度。应用实例表明基于遗传算法和支持向量机的评价结果从整体上要优于标准支持向量机的评价结果。
快速AVS帧内预测模式选择算法	针对AVS视频编码算法降低计算量问题,结合相邻块最佳模式相关性和全零块检测算法,提出一种快速AVS帧内预测模式选择算法。该算法根据相邻宏块的预测模式预先判别待编码宏块的预测模式,若预测模式符合提前中止阈值则停止对其他模式的搜索。通过大量实验得到了对各种图像序列普遍适用的中止阈值经验公式。推导出仅与量化参数QP有关的最佳8×8全零块判决阈值,在模式搜索过程中若预测模式满足全零块判决阈值,就停止对剩余模式的搜索。实验结果表明,在编码效率相当情况下,帧内预测搜索时间减少了15.81%～40.76%。
无人机自组织网络先应式路由协议适应性研究	无人机自组织网络中节点移动速度较快,网络拓扑结构变化频繁。因此,传统移动自组织网络路由协议并不适用。分析了无人机自组织网络的特性以及无人机自组织网络路由协议需要解决的技术问题,并对目前几种先应式路由算法进行了在无人机自组织网络中应用的适应性分析,同时通过仿真实验给出了这几种算法的性能分析比较。
类依赖的相关性多类分类器	典型相关分析(CCA)是利用样本的相关性进行特征提取的一种重要的降维方法,而相关性判别分析(CDA)则是在特征空间中最大化同类样本对间的相关性,同时最小化不同类样本对间的相关性,可看作类依赖的典型相关分析。这两种方法的特征提取与其后的分类器是两个相互独立的过程,如此不可避免地会影响分类器的性能。借助正则单纯形的顶点等距并具有仿射不变性的特性,将其作为类标号编码,把样本中包含的类信息结合到分类器设计中,最大化各个样本与其类标号的相关性,同时最小化样本与其余类标号之间的相关性,得到类依赖的相关性多类分类器(CCMC)。进一步通过与经验核相结合,获得了具有更强分类性能的核化版非线性分类器EK-CCMC。人工数据集和部分UCI数据集上的实验结果表明,利用类依赖的相关性直接设计分类器可以提高分类性能。
Web服务编排中信息对齐交互建模方法研究	针对Web服务编排标准WS-CDL中信息对齐交互模式的异步特性,提出了一种基于进程代数的Web服务编排方法(PA4WS),该方法新增WS-CDL工作单元描述算子,通过设置工作单元算子的卫式条件和循环条件来描述异步交互,进而完成对信息对齐交互的建模。
具有能量效率的容错多事件簇	在无线传感器网络中,容错性和高效性是衡量网络性能的重要指标,在应用中如何同时兼顾这两个因素一直是算法研究的关键问题。针对多事件的监测和感知处理的应用,特别是当事件的感知区域发生重叠情况时,提出了具有能量效率的容错事件簇算法AECA。算法中首先给出了既考虑节点剩余能量又考虑节点容错性的分布式的簇头选举方法;然后研究了事件簇之间具有重叠区域的情况下节点处理的策略。通过仿真实验表明,算法AECA能有效地提高传感器网络的容错性和生存周期,并具有可靠性和可扩展性的特点。
信息量不完备决策表属性约简的一种新算法	目前,基于不完备决策表的属性约简研究较少。基于信息量的不完备决策表属性约简是一种新的属性约简。由于在该属性约简中,计算相容关系是最主要的计算,也比计算等价关系要难得多。基于信息量的不完备决策表的属性约简算法的时间复杂度一般为O(|C|3|U|2)。为降低其时间复杂度,首先分析了老算法的不足,然后给出了一个效率较好的计算相容类的算法。最后设计了一个新的基于信息量的不完备决策表的属性约简算法,其时间复杂度为O(|C|2|U|2)。
广义三角模和广义剩余蕴涵之间的对应关系	进一步讨论了广义三角模和广义剩余蕴涵的对应性质,完善和修正了过去已有的一些定理结论,证明广义三角模和广义剩余蕴涵两者之间存在着两大类的对应关系,一类是可以构成伴随对的,而另一类则不能构成伴随对。
针对脊柱CT图像三维重构MC方法的改进	对原始MC(Marching Cubes)方法存在的问题和局限进行改进,并以此为基础重构脊柱三维模型,使之满足术前分析和远程手术的要求。采用双曲渐近线判别式消除面二义性问题,利用插值函数的空间连续性解决体二义性问题。提出基于对象相关性的cube连通性判断,减少三角面片过多的问题,进一步采用Decimation算法消减面片网格。实验证明了上述改进方法的有效性和正确性,可得到良好的三维重构效果。
Vague集多属性决策的可能度法	给出了Vague集比较的可能度定义,并研究了其所具有的性质。针对属性权重已知和完全未知的Vague集多属性决策问题,应用最优点方案来建立最优化决策模型。应用Vague集间比较的可能度公式,提出了解决Vague集多属性决策问题的新方法。最后以应用实例对该方法进行说明和验证。
一种改进的微粒群优化算法	基于惯性权重对微粒群优化算法(Particle Swarm Optimization,PSO)优化性能的显著影响,提出了一种改变惯性权重的方法以改进PSO算法的优化性能。算法中惯性权重的动态改变是通过对其进行PSO寻优来控制的。经过对标准函数的测试计算,无论是二维还是多维的问题,这种改变惯性权重的PSO算法的寻优结果的准确度和精度均得以提高,收到了良好的效果,尤其在高维情况下,显示出算法性能得到了明显改善。
设备定位问题局部搜索算法的实验	讨论设备问题的局部搜索近似算法及其在实际计算中表现出的新性质。主要讨论局部搜索算法中初始解的产生方法,设备价值与服务价值大小对算法求解性能的影响。实验表明:约有99%以上的实例可直接利用局部搜索算法求得最优解;贪心算法产生初始解的局部搜索算法求解时间明显短于随机算法产生初始解的方法,但两者求解质量相当;设备价值和服务价值数值范围越大,局部搜索算法越容易求得最优解。
GF(4)上偶码长自正交码的子码链	基于构造自正交码码树,研究由已知自正交码构造新自正交码的生成矩阵降维方法,采用贪婪策略和BFS算法,提出可行的降维算法。对GF(4)上码长20≤n≤30的自对偶码利用降维算法构造出其子码链及导出其L-链,进而得到45个较好参数达的量子码,其中7个改进了前人所得量子码的参数。
Z-蕴涵代数的Fuzzy Z-滤子	研究了Z-蕴含代数的Z滤子、fuzzyZ-滤子、fuzzy关联、Z滤子等,并得到一些有趣的结果。
遗传优化的灰色神经网络模型比较研究	针对灰色系统结合RBF神经网络时算法存在局部最优和收敛性等问题,引入遗传算法来辅助优化灰色神经网络预测模型。利用具有的较强全局搜索能力,且收敛速度快的遗传算法对GM(1,1)模型参数λ进行高效求解,然后融合RBF神经网络和改进的灰色GM(1,1)模型,构成两种不同结构的基于遗传算法的灰色RBF预测模型,一种是灰色RBF补偿预测模型GA-GRBF,另一种是灰色嵌入型GRBF模型。以某智能监控系统采集的风响应时程数据进行仿真分析,结果表明经过遗传算法优化的GRBF模型都要优于单一的GRBF模型,并且GA-GRBF模型建模简单,预测精度高,实用性强。
四边形网格间接生成方法	研究了基于背景三角网格的四边形网格间接生成算法,并针对三角形合并过程中容易残留三角形的缺陷提出了确定侧边的详细算法,该算法主要是依据背景三角网格中边的位置和前沿边的情形,通过背景三角网格中已存在的边、边交换或边分割确定侧边,以避免在三角形合并过程中残留三角形单元。最后给出实例验证了算法的有效性。
基于变精度粗集模型变精度值的选取新方法	在现有的变精度粗集模型中,β值大部分都是作为先验知识引入的。基于集合可辨性,利用不相容类的概率分布矩阵,提出计算β阈值的新方法。新方法能快速获得β值,并提出上、下分布约简的有关理论。
基于分工合作和搜索空间重构的粒子群优化	针对粒子群算法早熟收敛及后期收敛速度慢的缺点,提出一种基于分工合作和搜索空间重构的改进粒子群算法。首先基于分工合作的思想,对不同性能的粒子赋予不同的惯性权值,从微观上提高粒子搜索效率;同时,每当种群迭代到一定次数时,对搜索空间进行自适应重构,从宏观上提高种群的后续搜索效率,并适度重新初始化种群,恢复种群多样性。以4个经典测试函数对算法性能进行了测试比较。仿真结果表明,该算法明显提高了收敛效率,改善了求解质量。
频率可调带宽可选的VLBI多相数字基带转换器	VLBI数据采集终端是VLBI台站的重要设备,近年来随着数字硬件设备例如ADC、DSP、FPGA的快速发展,数字基带转化器代替模拟基带转换器成为现实。现有采用多相滤波器实现DBBC的方法不可避免存在盲区,且频率、带宽均不可调。提出一种通用的基于多相结构的宽带数字下变频方法,将多速率信号处理和并行处理方法应用在其中,成功实现了VLBI多个通道的单边带数字基带转换,且能实现中频中心频率可调、带宽可选。硬件测试结果表明VLBI数字基带转换器频率设置正确,带宽选择正确,且数字基带转换器带通特性好于模拟基带转换器。
FPGA和NiosⅡ软核的语音识别系统的研究	嵌入式语音识别的应用还是比较少,主要还是通过DSP实现,而且准确率还不是太高。提出一种基于FPGA和NiosII软核处理器的嵌入式语音识别系统的设计方案。系统以EP2C35 CycloneII芯片和NiosII处理器为基础,采用软硬件结合的设计方式,共同完成语音识别的设计。系统结合改进的端点检测方法,提取线性预测倒谱系数(LPCC)的音频信号特征,采用IP核硬件实现动态时间规整(DTW)的识别算法,能达到较高的识别准确率。
一种SPM周期准确功耗模型分析与实现	功耗问题是限制嵌入式设备发展的瓶颈之一。嵌入式系统中,为了降低嵌入式处理器的整体功耗,使用SPM(Scratch-Pad Memory)部件来替换cache部件。提出了一个SPM周期准确功耗模型。模型通过扩展SimpleScalar模拟器模拟程序执行时对SPM的访问,获得电路输入状态,并利用集成到模拟器中周期准确的SPM功耗模型计算SPM功耗,模型克服了电路级模型可扩展性较差的缺陷,通过在SimpleScalar中配置相关参数,模拟不同大小和结构SPM的功耗。实验表明模型能够准确模拟SPM功耗(误差不超过10%)。对SPM低功耗设计和优化具有一定的指导意义。
模型驱动的自动化测试架构	如何在确保软件质量的前提下有效缩短上市周期的问题日益显得重要。在实际工作中基于MDT的思路研究出了一种基于模型驱动的自动化测试架构。该架构通过算法直接将UML系统设计模型转换成U2TP测试设计模型,然后由测试设计模型根据测试策略和测试工程方法自动生成测试用例,实现了测试资源重利用和测试活动的前移从而有效缩短了测试周期。
MATLAB辅助GIS空间分析建模实验设计与应用	根据地理信息系统GIS的特点和空间分析实验的特点,提出利用MATLAB软件进行GIS空间分析实验设计,并结合一个实例,给出了MATLAB空间分析建模实验应用的主要内容和方法。此实验设计应用有助于学生较快地理解GIS空间分析实验原理,学会利用MATLAB软件分析解决GIS地学实际问题。
用于MB-OFDM超宽带系统的双载波分集解调方法	研究基于多带-正交频分复用(MB-OFDM)超宽带系统中的双载波调制解调技术。在分析双载波(DCM)调制特点的基础上,针对超宽带系统频率选择性信道的特点,提出了利用频域分集信息的双载波解调算法,进一步提高系统性能。仿真结果表明系统在速率为480Mb/s的IEEE CM1信道下,要达到小于8%的误包率性能,只需信噪比为8.5dB,比现有文献水平提高了1.5dB的增益。在算法的实现中摒弃了传统信号检测LLR算法中的对数运算,易于低功耗低成本的硬件实现。
多链路时延反馈共享令牌流量拥塞控制	流量调度的目标是提高网络资源的利用率,改善网络应用的性能,针对多链路环境下流量控制机制存在的问题,设计了一种多链路共享令牌缓冲池流量调度模型,分析了链路中数据传输时延特点,提出一种基于时延反馈信息的共享令牌流量拥塞控制算法,根据链路时延选择函数对多链路进行反馈流量调度。实验结果表明,该算法可以有效地减少数据在链路访问延时,而且链路流量的平滑性、带宽利用率等都比其他传统调度算法要好,适合于高性能宽带接入链路流量控制的应用。
安全协议验证模型的高效自动生成	为了能高效地利用模型检测技术对安全协议进行分析与验证,提高工作效率,提出了一种适用范围广,自动化程度及验证效率均较高的建模算法。开发了一个基于该建模算法"网络安全协议验证模型生成系统",该系统可高效地对安全协议进行分析与验证,系统在对攻击者建模时采用偏序规约、语法重定序及类型检查等优化策略以提高验证效率,有效地缓解了模型检测过程中的状态爆炸问题。
一种对改进图像LSB隐秘方法的重加密检测方案	分析一种可以抵抗RS统计方法和Chi-square统计方法的改进的LSB图像隐秘方案,找到了该方案的两个致命缺陷,即每次加密都以很大的可能性减小图像像素平均值,且加密次数与减小的程度紧密相关。利用这两点可以设计若干统计特征作为特征向量,结合分类器FLD去训练和检测图像,实现载体图像和隐秘图像的正确分类,进而提出针对改进LSB隐秘方案的检测方案。
一种全局能量均衡的路由协议	利用分簇技术可以提高无线传感器网络的能量利用及网络的可扩展性。针对分簇技术的能耗不均衡问题提出了一种新的全局能量均衡的路由协议(OEBR)。选取剩余能量较高的部分节点作为候选簇首,通过计算候选簇首到R传播半径中成员节点的聚类相似度(距离),以聚类相似度作为条件竞争为簇首。提出一种单跳和多跳相结合的通信方式实现簇间通信,根据能量和距离阈值使节点在单跳、多跳模式转换。仿真实验表明,该路由协议有效地平衡了全局能量消耗,并显著地延长了存活时间。
构造无线传感器网络的小世界效应研究	基于小世界特性和无线传感器网络拓扑结构提出了一种构造无线传感器网络使其具有小世界效应的方法,通过在优化了的无线传感器网络拓扑结构中引入与汇聚节点直接通信的可靠链路(捷径),形成具有小世界效应的无线传感器网络,使网络拓扑结构简化,并显示出明显的簇结构,仿真表明,经过拓扑优化后的网络更有益于可靠链路的添加,适当增加少量的可靠链路不仅减少了节点的平均能量消耗和平均路径长度而且在一定程度上均衡了各节点的能量消耗。
基于双隶属度模糊支持向量机的邮件过滤	针对邮件所含信息的模糊性和合法邮件与垃圾邮件错分代价的不对称性提出了基于双隶属度模糊支持向量机的邮件过滤方法,通过对每个样本赋予不同的双隶属度,得到最优分类器,提高了邮件过滤的正确率。经仿真实验证明,该方法能够有效降低将合法邮件误判为垃圾邮件,而且有很高的正确率等特点。
一种基于索引P2P分层的网格资源发现模型	网格资源发现是网格研究中的重要组成部分,随着P2P网络的兴起,许多新的概念和研究方向为网格研究提供了思路。针对网格环境下集中式和无结构P2P资源发现机制的缺陷,提出了一种基于索引P2P分层的网格资源发现模型,引入了索引P2P分层网络,充分利用了网格环境中节点性能的差异,具有较好的资源查找发现功能,并且对大规模的网格具有较好的适应性。
用双枝模糊逻辑和模糊Petri网构建的攻击模型	以双枝模糊逻辑和模糊Petri网(Fuzzy Petrinet,FPN)理论为基础,定义了一种全新的网络攻击模型BBFLPAN,将网络攻击中对攻击起促进与抑制作用的两方面进行综合考虑与分析,用变迁表示攻击、防御行为的产生发展过程,库所表示系统所处的状态,将网络攻击与防御行为和攻击与防御结果进行了区分,直观地表示网络攻击的演变情况。同时结合双枝模糊逻辑,分析了BBFLPAN模型的基本推理规则,并提出了BBFLPAN的推理算法,并通过实验验证了算法的正确性。将对网络攻击实施起正反两方面的因素一起考虑和分析,使其对网络攻击的描述更加切近实际情况。
Galois环上循环码新的表示	近年来,在编码理论中,Galois环上码的研究成为编码理论工作者研究的一个热点。定义了Galois环上循环码的离散傅里叶变换及Mattson-Solomon(MS)多项式,证明了Galois环上的循环码同构于Galois环的Galois扩张的理想。
改进聚类的索引建立方法研究	传统的基于网格与密度的聚类方法需要用户输入间隔距离和密度阀值参数,聚类的结果不平滑,不能很好地判断边界对象的网格归属。提出了一种自动根据对象的数量确定间隔的距离和聚类的数量的聚类方法,合理地将对象进行聚类划分,并将聚类的结果构建Hilbert R-tree索引,通过实验表明算法在建立时间和其他性能上均优于传统的Hilbert R-tree索引。
无线传感器网络中的数据压缩研究——结合小波提升算法和差分机制	对无线传感器网络中的数据进行处理具有重要意义。引入小波变换中的提升算法对数据进行压缩处理,克服传统的小波变换方法计算量大,耗时较长的缺点。针对现有机制没有考虑到数据的时间相关性的缺陷,提出一种全新的数据发送机制——差分机制,从源头上消除冗余数据,减少数据发送量。实验表明,采用提升算法和差分机制能够有效去除无线传感器网络的冗余数据,降低节点的能量消耗,延长整个网络的生命周期。
I-Miner环境下聚类及可视化研究	聚类分析是数据挖掘中的核心技术,利用相关的可视化方法显示聚类结果,将数据分布以直观、形象的图形方式呈现给决策者,使得决策者可以直观地分析数据。I-Miner是一个企业级的数据挖掘工具,利用I-Miner软件进行聚类分析,并用多种方法将聚类结果可视化。通过S语言拓展软件功能,编程实现了K-Medoid算法、SOM算法、SOM与K-Medoids结合的聚类组合算法,尤其是在高维数据的可视化上,实现了星图法和SOM之U矩阵法,弥补软件中聚类和可视化模块较少的不足。
一种高效的基于刻面分类的构件检索算法研究	如何从构件库中准确快速找到需要的构件,是每个构件库系统需要解决的一个主要问题。基于树匹配的思想通过研究构件的特点,提出了基于刻面路径匹配的算法,它使用后缀字典排序来提高查询的效率,该算法可以在保持构件查询速度的前提下,有效提高构件的查全率和查准率,实验结果证明了该算法的可行性与有效性。
面向对象数据库的隐授权安全机制研究	面向对象数据库(OODB)独特的数据组织与操纵原理,决定了其具有不同于传统关系数据库的安全保护和授权模式。介绍了OODB安全授权机制特点,通过对OODB安全授权模式的主体、客体及访问方式三个层次的讨论,重点对授权检验流程及这三个层次上的隐授权机制进行了研究,通过尝试在实例中结合其他几种授权方式的应用,表明了隐授权机制的有效性和灵活性。
基于EM的导频数据联合辅助频偏估计算法	针对突发通信系统在保证频率估计精度和频谱效率时存在的矛盾,提出了一种基于EM算法结构的导频与数据联合辅助的频偏估计算法,在此基础之上进而提出了改进的递归EM估计算法。理论分析和仿真实验表明,相比于仅使用导频的估计算法,联合使用导频和数据进行频偏估计的性能更加精确,在高信噪比下达到了使用更多导频符号估计的克拉美罗下界,并且在低信噪比条件下,其性能要优于非数据辅助的盲估计算法。
一种不良文本识别特征选择方法	针对不良文本的特殊性,提出一种两步特征选择方法。首先对训练文本用有限自动机识别其中的特殊词作为特征加入特征集,同时将原文还原为不含特殊词的文本。对还原后文本用"组合特征选择方法"选择特征加入特征集。实验结果表明利用两步特征选择方法能有效提高非法文本识别精度。
基于最小二乘的UWB信道盲估计算法	针对超宽带系统的离散信道模型,利用接收信号的一阶统计量,提出一种基于最小二乘(LS)的盲信道估计算法。利用接收信号的循环卷积特性,在一个符号间隔内建立模型,最后利用LS算法求解。仿真表明,该算法与基于导频序列的ML估计方法和LS估计方法相比,均方误差(MSE)性能相差不大,但计算复杂度明显降低,同时提高了系统传输效率。
改进的PSO在说话人辨识中的应用	针对PSO算法容易陷于局部极值的缺点,提出了一种改进的PSO优化算法(IPSO)。该算法根据粒子进化速度对粒子个体极值进行自适应扰动,使粒子及时跳出局部极值点而继续优化,从而扩大粒子搜索范围。改进后的PSO算法加快了收敛速度,能够很好地调整算法的全局与局部搜索能力之间的平衡。同时,给出了应用IPSO算法训练支持向量机的方法,并将其应用于说话人辨识。改进后的PSO可以使SVM用较少的SV取得最优分类面,从而减少SVM的训练量,提高了说话人辨识速度。
区间二型模糊集彩色遥感图像边缘检测方法	针对一型模糊集其隶属度函数是确定的,不具有柔性,很难满足图像的多方面边缘检测要求,及传统PalKing算法采用单一阈值对图像进行增强难以满足灰度变化丰富且含大量信息的彩色遥感图像处理的要求。提出了一种新的基于区间二型模糊集的彩色遥感图像边缘检测方法。实验结果表明,它能较好地检测出彩色遥感图像边缘,因此是一种实用有效的彩色遥感图像边缘检测方法。
